origin,State_Name,State_Post_Office_Code,County
,TEXAS,TX,Lamar County
,TEXAS,TX,Hill County
,TEXAS,TX,Johnson County
,TEXAS,TX,Johnson County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Waller County
,TEXAS,TX,Waller County
,TEXAS,TX,Karnes County
,TEXAS,TX,McCulloch County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Harris County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Harris County
,TEXAS,TX,Frio County
,TEXAS,TX,Frio County
,TEXAS,TX,Frio County
,TEXAS,TX,Reeves County
,TEXAS,TX,Reeves County
,TEXAS,TX,Hill County
,TEXAS,TX,Ochiltree County
,TEXAS,TX,Lamar County
,TEXAS,TX,Travis County
,TEXAS,TX,Hopkins County
,TEXAS,TX,Sabine County
,TEXAS,TX,Culberson County
,TEXAS,TX,Bandera County
,TEXAS,TX,Bandera County
,TEXAS,TX,Camp County
,TEXAS,TX,Camp County
,TEXAS,TX,Yoakum County
,TEXAS,TX,Hale County
,TEXAS,TX,Hale County
,TEXAS,TX,Hale County
,TEXAS,TX,Hale County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Grimes County
,TEXAS,TX,Atascosa County
,TEXAS,TX,Rains County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Mason County
,TEXAS,TX,Parker County
,TEXAS,TX,Nueces County
,TEXAS,TX,Nueces County
,TEXAS,TX,San Patricio County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Anderson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Galveston County
,TEXAS,TX,Galveston County
,TEXAS,TX,Cameron County
,TEXAS,TX,Cameron County
,TEXAS,TX,San Patricio County
,TEXAS,TX,San Patricio County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Willacy County
,TEXAS,TX,Matagorda County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Garza County
,TEXAS,TX,Garza County
,TEXAS,TX,Garza County
,TEXAS,TX,Kent County
,TEXAS,TX,Atascosa County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Henderson County
,TEXAS,TX,Duval County
,TEXAS,TX,Jim Wells County
,TEXAS,TX,Jim Wells County
,TEXAS,TX,Jim Wells County
,TEXAS,TX,Presidio County
,TEXAS,TX,Presidio County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Upshur County
,TEXAS,TX,Denton County
,TEXAS,TX,Navarro County
,TEXAS,TX,Briscoe County
,TEXAS,TX,Hardeman County
,TEXAS,TX,Maverick County
,TEXAS,TX,Hunt County
,TEXAS,TX,Wood County
,TEXAS,TX,Crosby County
,TEXAS,TX,Fannin County
,TEXAS,TX,Eastland County
,TEXAS,TX,Eastland County
,TEXAS,TX,Upton County
,TEXAS,TX,Fannin County
,TEXAS,TX,Willacy County
,TEXAS,TX,Willacy County
,TEXAS,TX,Liberty County
,TEXAS,TX,Duval County
,TEXAS,TX,Refugio County
,TEXAS,TX,Refugio County
,TEXAS,TX,Refugio County
,TEXAS,TX,Refugio County
,TEXAS,TX,Cherokee County
,TEXAS,TX,Wise County
,TEXAS,TX,Wise County
,TEXAS,TX,Wise County
,TEXAS,TX,Wise County
,TEXAS,TX,Wise County
,TEXAS,TX,Fannin County
,TEXAS,TX,Collin County
,TEXAS,TX,Dallas County
,TEXAS,TX,Dallas County
,TEXAS,TX,San Saba County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Falls County
,TEXAS,TX,Starr County
,TEXAS,TX,Cameron County
,TEXAS,TX,Johnson County
,TEXAS,TX,Hill County
,TEXAS,TX,Eastland County
,TEXAS,TX,Denton County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,Nueces County
,TEXAS,TX,Nueces County
,TEXAS,TX,Nueces County
,TEXAS,TX,Milam County
,TEXAS,TX,Milam County
,TEXAS,TX,Aransas County
,TEXAS,TX,Aransas County
,TEXAS,TX,Edwards County
,TEXAS,TX,Edwards County
,TEXAS,TX,Edwards County
,TEXAS,TX,Edwards County
,TEXAS,TX,Rockwall County
,TEXAS,TX,Hunt County
,TEXAS,TX,Rockwall County
,TEXAS,TX,Liberty County
,TEXAS,TX,Hockley County
,TEXAS,TX,Bastrop County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Houston County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Cooke County
,TEXAS,TX,Fisher County
,TEXAS,TX,Blanco County
,TEXAS,TX,Blanco County
,TEXAS,TX,Fayette County
,TEXAS,TX,Rockwall County
,TEXAS,TX,Hunt County
,TEXAS,TX,Rockwall County
,TEXAS,TX,Collin County
,TEXAS,TX,Presidio County
,TEXAS,TX,Grayson County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Tarrant County
,TEXAS,TX,Bell County
,TEXAS,TX,Hudspeth County
,TEXAS,TX,Hudspeth County
,TEXAS,TX,Tom Green County
,TEXAS,TX,Tom Green County
,TEXAS,TX,Tom Green County
,TEXAS,TX,Tom Green County
,TEXAS,TX,Tom Green County
SJT,TEXAS,TX,Tom Green County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Comal County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Comal County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
SAT,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bexar County
,TEXAS,TX,San Augustine County
,TEXAS,TX,San Augustine County
,TEXAS,TX,Cameron County
,TEXAS,TX,Anderson County
,TEXAS,TX,Terrell County
,TEXAS,TX,Jim Wells County
,TEXAS,TX,Jim Wells County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Denton County
,TEXAS,TX,Cooke County
,TEXAS,TX,Galveston County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Hays County
,TEXAS,TX,San Saba County
,TEXAS,TX,San Saba County
,TEXAS,TX,Starr County
,TEXAS,TX,Jim Hogg County
,TEXAS,TX,Galveston County
,TEXAS,TX,Galveston County
,TEXAS,TX,Galveston County
,TEXAS,TX,Galveston County
,TEXAS,TX,Palo Pinto County
,TEXAS,TX,Zapata County
,TEXAS,TX,Kenedy County
,TEXAS,TX,Kenedy County
,TEXAS,TX,Kaufman County
,TEXAS,TX,Harris County
,TEXAS,TX,Calhoun County
,TEXAS,TX,Dallas County
,TEXAS,TX,Gaines County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Austin County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Guadalupe County
,TEXAS,TX,Gaines County
,TEXAS,TX,Gaines County
,TEXAS,TX,Gaines County
,TEXAS,TX,Baylor County
,TEXAS,TX,Lubbock County
,TEXAS,TX,Wheeler County
,TEXAS,TX,Pecos County
,TEXAS,TX,Pecos County
,TEXAS,TX,San Jacinto County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Hudspeth County
,TEXAS,TX,Briscoe County
,TEXAS,TX,San Patricio County
,TEXAS,TX,Kendall County
,TEXAS,TX,Carson County
,TEXAS,TX,Carson County
,TEXAS,TX,Lubbock County
,TEXAS,TX,Denton County
,TEXAS,TX,Wise County
,TEXAS,TX,Chambers County
,TEXAS,TX,Bastrop County
,TEXAS,TX,Burleson County
,TEXAS,TX,Scurry County
,TEXAS,TX,Scurry County
,TEXAS,TX,Bexar County
,TEXAS,TX,Sutton County
,TEXAS,TX,Sutton County
,TEXAS,TX,Sutton County
,TEXAS,TX,Sutton County
,TEXAS,TX,Hardin County
,TEXAS,TX,Harris County
,TEXAS,TX,Cameron County
,TEXAS,TX,Hansford County
,TEXAS,TX,Burnet County
,TEXAS,TX,Burnet County
,TEXAS,TX,Burnet County
,TEXAS,TX,Blanco County
,TEXAS,TX,Parker County
,TEXAS,TX,Kinney County
,TEXAS,TX,Kinney County
,TEXAS,TX,Kinney County
,TEXAS,TX,Maverick County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Comal County
,TEXAS,TX,Parker County
,TEXAS,TX,Wise County
,TEXAS,TX,Harris County
,TEXAS,TX,Dickens County
,TEXAS,TX,Harris County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Jones County
,TEXAS,TX,Martin County
,TEXAS,TX,Mills County
,TEXAS,TX,Comal County
,TEXAS,TX,Erath County
,TEXAS,TX,Erath County
,TEXAS,TX,Sterling County
,TEXAS,TX,Sterling County
,TEXAS,TX,Sterling County
,TEXAS,TX,Sterling County
,TEXAS,TX,Wilson County
,TEXAS,TX,Gillespie County
,TEXAS,TX,Gillespie County
,TEXAS,TX,Sherman County
,TEXAS,TX,Lamb County
,TEXAS,TX,Bailey County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Fort Bend County
,TEXAS,TX,Fort Bend County
SLR,TEXAS,TX,Hopkins County
,TEXAS,TX,Hopkins County
,TEXAS,TX,Hopkins County
,TEXAS,TX,Dallas County
,TEXAS,TX,Dallas County
,TEXAS,TX,Moore County
,TEXAS,TX,Llano County
,TEXAS,TX,Nolan County
,TEXAS,TX,Nolan County
,TEXAS,TX,Nolan County
,TEXAS,TX,Nolan County
,TEXAS,TX,Lynn County
,TEXAS,TX,Williamson County
,TEXAS,TX,Williamson County
,TEXAS,TX,Williamson County
,TEXAS,TX,Freestone County
,TEXAS,TX,Bell County
,TEXAS,TX,Bell County
,TEXAS,TX,Bell County
,TEXAS,TX,Bell County
,TEXAS,TX,Bell County
,TEXAS,TX,Bell County
,TEXAS,TX,Anderson County
,TEXAS,TX,Brewster County
,TEXAS,TX,Brewster County
,TEXAS,TX,Kaufman County
,TEXAS,TX,Kaufman County
,TEXAS,TX,Galveston County
,TEXAS,TX,Bowie County
,TEXAS,TX,Bowie County
,TEXAS,TX,Galveston County
,TEXAS,TX,Galveston County
,TEXAS,TX,Dallam County
,TEXAS,TX,Bell County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Anderson County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Live Oak County
,TEXAS,TX,Throckmorton County
,TEXAS,TX,Erath County
,TEXAS,TX,McMullen County
,TEXAS,TX,McMullen County
,TEXAS,TX,Grayson County
,TEXAS,TX,Hopkins County
,TEXAS,TX,Hood County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Harris County
,TEXAS,TX,Grayson County
,TEXAS,TX,Pecos County
,TEXAS,TX,Fannin County
,TEXAS,TX,Fannin County
,TEXAS,TX,Trinity County
,TEXAS,TX,Trinity County
,TEXAS,TX,Trinity County
,TEXAS,TX,Cherokee County
,TEXAS,TX,Bell County
,TEXAS,TX,King County
,TEXAS,TX,Swisher County
,TEXAS,TX,Swisher County
,TEXAS,TX,Swisher County
,TEXAS,TX,Blanco County
TYR,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Bexar County
,TEXAS,TX,Bandera County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Bandera County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Kinney County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Uvalde County
,TEXAS,TX,Coryell County
,TEXAS,TX,McLennan County
,TEXAS,TX,Cooke County
,TEXAS,TX,Cooke County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Culberson County
,TEXAS,TX,Culberson County
,TEXAS,TX,Oldham County
,TEXAS,TX,Johnson County
,TEXAS,TX,Ellis County
,TEXAS,TX,Wilbarger County
,TEXAS,TX,Wilbarger County
,TEXAS,TX,Wilbarger County
,TEXAS,TX,Wilbarger County
,TEXAS,TX,Wilbarger County
VCT,TEXAS,TX,Victoria County
,TEXAS,TX,Victoria County
,TEXAS,TX,Victoria County
,TEXAS,TX,Victoria County
,TEXAS,TX,Victoria County
,TEXAS,TX,Orange County
,TEXAS,TX,Tyler County
,TEXAS,TX,Bexar County
ACT,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,McLennan County
,TEXAS,TX,Waller County
,TEXAS,TX,Waller County
,TEXAS,TX,Waller County
,TEXAS,TX,Waller County
,TEXAS,TX,Waller County
,TEXAS,TX,Austin County
,TEXAS,TX,Chambers County
,TEXAS,TX,Bosque County
,TEXAS,TX,Bosque County
,TEXAS,TX,Kendall County
,TEXAS,TX,Fayette County
,TEXAS,TX,Fayette County
,TEXAS,TX,Harrison County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Ellis County
,TEXAS,TX,Armstrong County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Harris County
,TEXAS,TX,Colorado County
,TEXAS,TX,Collingsworth County
,TEXAS,TX,Collingsworth County
,TEXAS,TX,Collingsworth County
,TEXAS,TX,Hidalgo County
,TEXAS,TX,Hidalgo County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Brazoria County
,TEXAS,TX,Tarrant County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Wharton County
,TEXAS,TX,Wharton County
,TEXAS,TX,Wharton County
,TEXAS,TX,Wharton County
,TEXAS,TX,Wheeler County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Grayson County
,TEXAS,TX,Hill County
,TEXAS,TX,Hill County
,TEXAS,TX,Parker County
,TEXAS,TX,Wichita County
,TEXAS,TX,Wichita County
,TEXAS,TX,Archer County
,TEXAS,TX,Wichita County
,TEXAS,TX,Wichita County
SPS,TEXAS,TX,Wichita County
,TEXAS,TX,Newton County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Montgomery County
,TEXAS,TX,Gillespie County
,TEXAS,TX,Parker County
,TEXAS,TX,Parker County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Van Zandt County
,TEXAS,TX,Hays County
,TEXAS,TX,Hays County
,TEXAS,TX,Hays County
,TEXAS,TX,Hays County
,TEXAS,TX,Nolan County
,TEXAS,TX,Winkler County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Jefferson County
,TEXAS,TX,Chambers County
,TEXAS,TX,Chambers County
,TEXAS,TX,Franklin County
,TEXAS,TX,Wood County
,TEXAS,TX,Wood County
,TEXAS,TX,Smith County
,TEXAS,TX,Smith County
,TEXAS,TX,Runnels County
,TEXAS,TX,Runnels County
,TEXAS,TX,Hunt County
,TEXAS,TX,Lubbock County
,TEXAS,TX,Cooke County
,TEXAS,TX,Tyler County
,TEXAS,TX,Tyler County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Collin County
,TEXAS,TX,Wood County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Lavaca County
,TEXAS,TX,Zapata County
,TEXAS,TX,Potter County
,UTAH,UT,Kane County
,UTAH,UT,Kane County
,UTAH,UT,Utah County
,UTAH,UT,Beaver County
,UTAH,UT,Iron County
,UTAH,UT,Beaver County
,UTAH,UT,Kane County
,UTAH,UT,San Juan County
,UTAH,UT,San Juan County
,UTAH,UT,San Juan County
,UTAH,UT,Uintah County
,UTAH,UT,Davis County
,UTAH,UT,Box Elder County
,UTAH,UT,Box Elder County
,UTAH,UT,Box Elder County
,UTAH,UT,Garfield County
CDC,UTAH,UT,Iron County
,UTAH,UT,Iron County
,UTAH,UT,Iron County
,UTAH,UT,Iron County
,UTAH,UT,Utah County
,UTAH,UT,Utah County
,UTAH,UT,Grand County
,UTAH,UT,Summit County
,UTAH,UT,Millard County
,UTAH,UT,Millard County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Duchesne County
,UTAH,UT,Kane County
,UTAH,UT,Tooele County
,UTAH,UT,Daggett County
,UTAH,UT,Utah County
,UTAH,UT,Garfield County
,UTAH,UT,Millard County
,UTAH,UT,Duchesne County
,UTAH,UT,San Juan County
,UTAH,UT,Kane County
,UTAH,UT,Carbon County
,UTAH,UT,Emery County
,UTAH,UT,San Juan County
,UTAH,UT,Garfield County
,UTAH,UT,Wayne County
,UTAH,UT,Wayne County
,UTAH,UT,Kane County
HCR,UTAH,UT,Wasatch County
,UTAH,UT,Wasatch County
,UTAH,UT,Wasatch County
,UTAH,UT,Box Elder County
,UTAH,UT,Emery County
,UTAH,UT,Weber County
,UTAH,UT,Washington County
,UTAH,UT,Washington County
,UTAH,UT,Washington County
,UTAH,UT,Beaver County
,UTAH,UT,Tooele County
,UTAH,UT,Uintah County
,UTAH,UT,Uintah County
,UTAH,UT,Piute County
,UTAH,UT,Kane County
,UTAH,UT,Kane County
,UTAH,UT,Kane County
,UTAH,UT,Iron County
,UTAH,UT,San Juan County
,UTAH,UT,Davis County
,UTAH,UT,Washington County
,UTAH,UT,Utah County
,UTAH,UT,Juab County
,UTAH,UT,Juab County
,UTAH,UT,Wayne County
,UTAH,UT,Cache County
,UTAH,UT,Cache County
,UTAH,UT,Cache County
,UTAH,UT,Cache County
,UTAH,UT,Box Elder County
,UTAH,UT,Iron County
,UTAH,UT,Daggett County
,UTAH,UT,Sanpete County
,UTAH,UT,San Juan County
,UTAH,UT,Beaver County
,UTAH,UT,Grand County
,UTAH,UT,Grand County
,UTAH,UT,Grand County
,UTAH,UT,Grand County
,UTAH,UT,San Juan County
CNY,UTAH,UT,Grand County
,UTAH,UT,San Juan County
,UTAH,UT,San Juan County
,UTAH,UT,San Juan County
,UTAH,UT,San Juan County
,UTAH,UT,Morgan County
,UTAH,UT,Morgan County
,UTAH,UT,Salt Lake County
,UTAH,UT,San Juan County
,UTAH,UT,Juab County
,UTAH,UT,Davis County
,UTAH,UT,Washington County
,UTAH,UT,Davis County
,UTAH,UT,Weber County
OGD,UTAH,UT,Weber County
,UTAH,UT,Utah County
,UTAH,UT,Utah County
,UTAH,UT,Garfield County
,UTAH,UT,Garfield County
,UTAH,UT,Iron County
,UTAH,UT,Cache County
,UTAH,UT,Wasatch County
,UTAH,UT,Iron County
,UTAH,UT,Utah County
,UTAH,UT,Carbon County
,UTAH,UT,Carbon County
PVU,UTAH,UT,Utah County
,UTAH,UT,Utah County
,UTAH,UT,Uintah County
,UTAH,UT,Sevier County
,UTAH,UT,Salt Lake County
,UTAH,UT,Duchesne County
,UTAH,UT,Duchesne County
,UTAH,UT,Duchesne County
,UTAH,UT,Washington County
SGU,UTAH,UT,Washington County
,UTAH,UT,Sevier County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
SLC,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,UTAH,UT,Utah County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Tooele County
,UTAH,UT,Washington County
,UTAH,UT,Box Elder County
,UTAH,UT,Garfield County
,UTAH,UT,Uintah County
VEL,UTAH,UT,Uintah County
,UTAH,UT,Uintah County
,UTAH,UT,Weber County
,UTAH,UT,Cache County
ENV,UTAH,UT,Tooele County
,UTAH,UT,Salt Lake County
,UTAH,UT,Salt Lake County
,VIRGINIA,VA,Washington County
,VIRGINIA,VA,Washington County
,VIRGINIA,VA,Fairfax County
,VIRGINIA,VA,Alexandria city
,VIRGINIA,VA,Halifax County
,VIRGINIA,VA,Chesapeake city
,VIRGINIA,VA,Amherst County
,VIRGINIA,VA,Amherst County
,VIRGINIA,VA,Amherst County
,VIRGINIA,VA,Appomattox County
,VIRGINIA,VA,Appomattox County
,VIRGINIA,VA,Appomattox County
,VIRGINIA,VA,Loudoun County
,VIRGINIA,VA,Loudoun County
,VIRGINIA,VA,Nelson County
,VIRGINIA,VA,Hanover County
,VIRGINIA,VA,Hanover County
,VIRGINIA,VA,Accomack County
,VIRGINIA,VA,King and Queen County
,VIRGINIA,VA,Shenandoah County
,VIRGINIA,VA,Bedford County
,VIRGINIA,VA,Bedford County
,VIRGINIA,VA,Bedford County
,VIRGINIA,VA,Bedford County
,VIRGINIA,VA,Bedford County
,VIRGINIA,VA,Clarke County
,VIRGINIA,VA,Clarke County
,VIRGINIA,VA,Wise County
,VIRGINIA,VA,Wise County
,VIRGINIA,VA,Montgomery County
,VIRGINIA,VA,Montgomery County
,VIRGINIA,VA,Montgomery County
,VIRGINIA,VA,Nottoway County
,VIRGINIA,VA,Accomack County
,VIRGINIA,VA,Loudoun County
,VIRGINIA,VA,Caroline County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Southampton County
,VIRGINIA,VA,Rockingham County
,VIRGINIA,VA,Washington County
,VIRGINIA,VA,Washington County
,VIRGINIA,VA,Washington County
,VIRGINIA,VA,Campbell County
,VIRGINIA,VA,Botetourt County
,VIRGINIA,VA,Buckingham County
,VIRGINIA,VA,Buckingham County
,VIRGINIA,VA,Buckingham County
,VIRGINIA,VA,Louisa County
,VIRGINIA,VA,Northumberland County
,VIRGINIA,VA,Franklin County
,VIRGINIA,VA,Goochland County
,VIRGINIA,VA,Northumberland County
,VIRGINIA,VA,Fauquier County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Fauquier County
,VIRGINIA,VA,Fairfax County
,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Albemarle County
CHO,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Charles City County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Lunenburg County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Northampton County
,VIRGINIA,VA,Chesapeake city
,VIRGINIA,VA,Chesapeake city
,VIRGINIA,VA,Chesapeake city
,VIRGINIA,VA,Chesapeake city
,VIRGINIA,VA,Chesterfield County
,VIRGINIA,VA,Smyth County
,VIRGINIA,VA,Montgomery County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Mecklenburg County
,VIRGINIA,VA,Alleghany County
,VIRGINIA,VA,Dickenson County
,VIRGINIA,VA,Halifax County
,VIRGINIA,VA,Wise County
,VIRGINIA,VA,Westmoreland County
,VIRGINIA,VA,Chesterfield County
,VIRGINIA,VA,Shenandoah County
,VIRGINIA,VA,Appomattox County
,VIRGINIA,VA,Nottoway County
,VIRGINIA,VA,Patrick County
,VIRGINIA,VA,Frederick County
,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Albemarle County
,VIRGINIA,VA,Charlotte County
,VIRGINIA,VA,Culpeper County
,VIRGINIA,VA,Culpeper County
,VIRGINIA,VA,Culpeper County
,VIRGINIA,VA,Culpeper County
,VIRGINIA,VA,Culpeper County
,VIRGINIA,VA,York County
,VIRGINIA,VA,Pittsylvania County
,VIRGINIA,VA,Pittsylvania County
,VIRGINIA,VA,Pittsylvania County
,VIRGINIA,VA,Pittsylvania County
,VIRGINIA,VA,Danville city
,VIRGINIA,VA,Buckingham County
,VIRGINIA,VA,Pulaski County
,VIRGINIA,VA,Pulaski County
,VIRGINIA,VA,Scott County
,VIRGINIA,VA,Botetourt County
,VIRGINIA,VA,Botetourt County
,VIRGINIA,VA,Shenandoah County
,VIRGINIA,VA,Shenandoah County
,VIRGINIA,VA,Northumberland County
,VIRGINIA,VA,Suffolk County
,VIRGINIA,VA,Greensville County
,VIRGINIA,VA,Greensville County
,VIRGINIA,VA,Fairfax County
,VIRGINIA,VA,Fairfax County
,VIRGINIA,VA,Fairfax County
,VIRGINIA,VA,Fairfax County
